HHID,PERSID,DATUM,WOTAG,BERTAG,WNRT,ABZEIT,ZWECK,VMDIW,ANZEIT,KM,DAUER,SPEED,REGIONNR,REGION
5101056292,51010562921,21.02.2020,5,4,2,1140,7,41,1200,10,20,30,2,semiurb
5101056292,51010562921,22.02.2020,6,5,1,1110,4,41,1130,8,20,24,2,semiurb
5101056292,51010562921,22.02.2020,6,5,2,1410,7,41,1430,8,20,24,2,semiurb
5101056292,51010562921,23.02.2020,7,6,3,1300,6,41,1315,6,15,24,2,semiurb
5101056292,51010562921,23.02.2020,7,6,4,1645,7,41,1700,6,15,24,2,semiurb
5101056292,51010562921,24.02.2020,1,7,1,930,5,41,950,8,20,24,2,semiurb
5101056292,51010562921,24.02.2020,1,7,2,1040,7,41,1100,8,20,24,2,semiurb
5101056284,51010562841,20.01.2020,1,2,3,1200,5,41,1220,8,20,24,2,semiurb
5101056284,51010562841,20.01.2020,1,2,4,1240,7,41,1300,8,20,24,2,semiurb
5101056284,51010562841,22.01.2020,3,4,3,1115,5,41,1140,8,25,19,2,semiurb
5101056284,51010562841,22.01.2020,3,4,4,1330,7,41,1345,8,15,32,2,semiurb
5101056284,51010562841,24.01.2020,5,6,1,1000,4,41,1010,2.8,10,17,2,semiurb
5101056284,51010562841,24.01.2020,5,6,2,1015,7,41,1025,2.8,10,17,2,semiurb
5101056284,51010562841,24.01.2020,5,6,3,1410,11,41,1425,6,15,24,2,semiurb
5101056284,51010562841,24.01.2020,5,6,4,1520,7,41,1535,6,15,24,2,semiurb
5101056284,51010562841,25.01.2020,6,7,1,830,4,41,845,3,15,12,2,semiurb
5101056284,51010562841,25.01.2020,6,7,2,900,5,41,945,16,45,21,2,semiurb
5101056284,51010562841,25.01.2020,6,7,3,1200,7,41,1255,19,55,21,2,semiurb
5101056280,51010562801,16.01.2020,4,1,1,1700,4,41,1705,1,5,12,3,urban
5101056280,51010562801,16.01.2020,4,1,2,1730,7,41,1735,1,5,12,3,urban
5101056280,51010562801,17.01.2020,5,2,1,1210,4,41,1215,1,5,12,3,urban
5101056280,51010562801,17.01.2020,5,2,2,1315,4,41,1320,1,5,12,3,urban
5101056280,51010562801,17.01.2020,5,2,3,1330,7,41,1335,1,5,12,3,urban
5101056280,51010562801,17.01.2020,5,2,4,1630,4,41,1635,1,5,12,3,urban
5101056280,51010562801,17.01.2020,5,2,5,1645,7,41,1650,1,5,12,3,urban
5101056280,51010562801,18.01.2020,6,3,1,1200,4,41,1205,1,5,12,3,urban
5101056280,51010562801,18.01.2020,6,3,2,1255,7,41,1300,1,5,12,3,urban
5101056280,51010562801,20.01.2020,1,5,1,1700,4,41,1705,1,5,12,3,urban
5101056280,51010562801,20.01.2020,1,5,2,1740,7,41,1745,1,5,12,3,urban
5101056280,51010562801,21.01.2020,2,6,1,1500,4,41,1505,1,5,12,3,urban
5101056280,51010562801,21.01.2020,2,6,2,1530,4,41,1535,1,5,12,3,urban
5101056280,51010562801,21.01.2020,2,6,3,1550,7,41,1555,1,5,12,3,urban
5101056280,51010562801,22.01.2020,3,7,1,1200,4,41,1205,1,5,12,3,urban
5101056280,51010562801,22.01.2020,3,7,2,1230,7,41,1235,1,5,12,3,urban
5101056280,51010562801,22.01.2020,3,7,3,1700,4,41,1705,1,5,12,3,urban
5101056280,51010562801,22.01.2020,3,7,4,1740,7,41,1745,1,5,12,3,urban
5101056280,51010562803,15.01.2020,3,1,1,1600,5,41,1615,9,15,36,3,urban
5101056280,51010562803,15.01.2020,3,1,2,1630,7,41,1645,9,15,36,3,urban
5101056280,51010562803,20.01.2020,1,6,1,900,5,41,920,7,20,21,3,urban
5101056280,51010562803,20.01.2020,1,6,2,1035,7,41,1055,7,20,21,3,urban
5101056274,51010562741,20.01.2020,1,3,1,722,1,41,800,29,38,46,2,semiurb
5101056274,51010562741,20.01.2020,1,3,2,1705,7,41,1743,29,38,46,2,semiurb
5101056274,51010562741,21.01.2020,2,4,1,746,1,41,812,29,26,67,2,semiurb
5101056274,51010562741,21.01.2020,2,4,2,1704,7,41,1743,29,39,45,2,semiurb
5101056274,51010562741,22.01.2020,3,5,1,744,1,41,816,29,32,54,2,semiurb
5101056274,51010562741,22.01.2020,3,5,2,1635,7,41,1716,29,41,42,2,semiurb
5101056274,51010562741,24.01.2020,5,7,1,755,1,41,832,29,37,47,2,semiurb
5101056274,51010562741,24.01.2020,5,7,2,1406,7,41,1435,29,29,60,2,semiurb
5101056274,51010562742,18.01.2020,6,1,1,1343,6,41,1407,26,24,65,2,semiurb
5101056274,51010562742,18.01.2020,6,1,2,1420,5,41,1440,20,20,60,2,semiurb
5101056274,51010562742,18.01.2020,6,1,3,1645,4,41,1700,8,15,32,2,semiurb
5101056274,51010562742,18.01.2020,6,1,4,1755,5,41,1813,10,18,33,2,semiurb
5101056274,51010562742,19.01.2020,7,2,1,150,7,41,220,26,30,52,2,semiurb
5101056274,51010562742,20.01.2020,1,3,1,810,6,41,815,1,5,12,2,semiurb
5101056274,51010562742,20.01.2020,1,3,2,830,4,41,840,4,10,24,2,semiurb
5101056274,51010562742,20.01.2020,1,3,3,855,1,41,905,2,10,12,2,semiurb
5101056274,51010562742,20.01.2020,1,3,4,1425,6,41,1437,5,12,25,2,semiurb
5101056274,51010562742,20.01.2020,1,3,5,1454,7,41,1459,1,5,12,2,semiurb
5101056274,51010562742,22.01.2020,3,5,1,840,6,41,848,1,8,8,2,semiurb
5101056274,51010562742,22.01.2020,3,5,2,857,1,41,915,5,18,17,2,semiurb
5101056274,51010562742,22.01.2020,3,5,3,1504,6,41,1514,6,10,36,2,semiurb
5101056274,51010562742,22.01.2020,3,5,4,1540,5,41,1548,0.5,8,4,2,semiurb
5101056274,51010562742,22.01.2020,3,5,5,1708,7,41,1710,0.4,2,12,2,semiurb
5101056274,51010562742,22.01.2020,3,5,6,1945,5,41,1949,1.5,4,23,2,semiurb
5101056274,51010562742,22.01.2020,3,5,7,2110,7,41,2114,1.5,4,23,2,semiurb
5101056274,51010562742,23.01.2020,4,6,1,824,6,41,830,1,6,10,2,semiurb
5101056274,51010562742,23.01.2020,4,6,2,842,1,41,855,5,13,23,2,semiurb
5101056274,51010562742,23.01.2020,4,6,3,1450,4,41,1458,1,8,8,2,semiurb
5101056274,51010562742,23.01.2020,4,6,4,1520,6,41,1528,6,8,45,2,semiurb
5101056274,51010562742,23.01.2020,4,6,5,1547,4,41,1555,1,8,8,2,semiurb
5101056274,51010562742,23.01.2020,4,6,6,1620,7,41,1625,2,5,24,2,semiurb
5101056274,51010562742,24.01.2020,5,7,1,830,6,41,835,1,5,12,2,semiurb
5101056274,51010562742,24.01.2020,5,7,2,850,4,41,856,2,6,20,2,semiurb
5101056274,51010562742,24.01.2020,5,7,3,915,1,41,928,7,13,32,2,semiurb
5101056274,51010562742,24.01.2020,5,7,4,1530,6,41,1543,5,13,23,2,semiurb
5101056274,51010562742,24.01.2020,5,7,5,1610,4,41,1625,6,15,24,2,semiurb
5101056274,51010562742,24.01.2020,5,7,6,1718,7,41,1730,5,12,25,2,semiurb
5101056270,51010562701,16.01.2020,4,1,2,750,2,41,752,1,2,30,6,rural
5101056270,51010562701,16.01.2020,4,1,3,834,2,41,836,1,2,30,6,rural
5101056270,51010562701,16.01.2020,4,1,4,930,2,41,956,26.5,26,61,6,rural
5101056270,51010562701,16.01.2020,4,1,5,1012,2,41,1043,26.5,31,51,6,rural
5101056270,51010562701,16.01.2020,4,1,6,1244,11,41,1255,10.5,11,57,6,rural
5101056270,51010562701,16.01.2020,4,1,7,1410,2,41,1423,10.5,13,48,6,rural
5101056270,51010562701,16.01.2020,4,1,8,1910,5,41,1946,28.5,36,48,6,rural
5101056270,51010562701,16.01.2020,4,1,9,2152,7,41,2229,28.5,37,46,6,rural
5101056270,51010562701,17.01.2020,5,2,2,1810,2,41,1844,32,34,56,6,rural
5101056270,51010562701,17.01.2020,5,2,3,2205,7,41,2240,32,35,55,6,rural
5101056270,51010562701,18.01.2020,6,3,4,1032,4,41,1044,10,12,50,6,rural
5101056270,51010562701,18.01.2020,6,3,5,1218,7,41,1246,10,28,21,6,rural
5101056270,51010562701,20.01.2020,1,5,6,1840,2,41,1852,12,12,60,6,rural
5101056270,51010562701,20.01.2020,1,5,7,2132,7,41,2144,12,12,60,6,rural
5101056270,51010562701,21.01.2020,2,6,3,1442,1,41,1506,28,24,70,6,rural
5101056270,51010562701,21.01.2020,2,6,4,1850,4,41,1902,10,12,50,6,rural
5101056270,51010562701,21.01.2020,2,6,5,2002,7,41,2015,10,13,46,6,rural
5101056270,51010562701,22.01.2020,3,7,6,1850,2,41,1925,32,35,55,6,rural
5101056270,51010562701,22.01.2020,3,7,7,2230,2,41,2305,32,35,55,6,rural
5101056264,51010562641,04.12.2019,3,1,1,735,4,41,740,1.1,5,13,3,urban
5101056264,51010562641,04.12.2019,3,1,2,810,7,41,815,1.1,5,13,3,urban
5101056264,51010562641,05.12.2019,4,2,1,730,6,41,740,2.5,10,15,3,urban
5101056264,51010562641,05.12.2019,4,2,2,745,1,41,750,1,5,12,3,urban
5101056264,51010562641,05.12.2019,4,2,3,1415,11,41,1430,2.3,15,9,3,urban
5101056264,51010562641,05.12.2019,4,2,4,1440,7,41,1455,2.2,15,9,3,urban
5101056264,51010562641,06.12.2019,5,3,1,730,6,41,740,2.5,10,15,3,urban
5101056264,51010562641,06.12.2019,5,3,2,745,1,41,750,1,5,12,3,urban
5101056264,51010562641,06.12.2019,5,3,3,1305,6,41,1315,1,10,6,3,urban
5101056264,51010562641,06.12.2019,5,3,4,1316,7,41,1325,2.5,9,17,3,urban
5101056264,51010562641,07.12.2019,6,4,1,1010,4,41,1015,1.1,5,13,3,urban
5101056264,51010562641,07.12.2019,6,4,2,1028,7,41,1033,1.1,5,13,3,urban
5101056264,51010562641,08.12.2019,7,5,1,1450,5,41,1500,2.5,10,15,3,urban
5101056264,51010562641,08.12.2019,7,5,2,1830,7,41,1840,2.5,10,15,3,urban
5101056264,51010562641,09.12.2019,1,6,1,730,6,41,740,2.5,10,15,3,urban
5101056264,51010562641,09.12.2019,1,6,2,745,1,41,750,1,5,12,3,urban
5101056264,51010562641,09.12.2019,1,6,3,1645,4,41,1655,1.5,10,9,3,urban
5101056264,51010562641,09.12.2019,1,6,4,1720,7,41,1730,2.2,10,13,3,urban
5101056264,51010562641,10.12.2019,2,7,1,730,6,41,740,2.5,10,15,3,urban
5101056264,51010562641,10.12.2019,2,7,2,746,1,41,750,1,4,15,3,urban
5101056264,51010562641,10.12.2019,2,7,4,1425,7,41,1445,3.2,20,10,3,urban
5101056264,51010562641,10.12.2019,2,7,5,1545,4,41,1555,1.5,10,9,3,urban
5101056264,51010562641,10.12.2019,2,7,6,1615,7,41,1625,1.5,10,9,3,urban
5101056263,51010562631,06.12.2019,5,1,1,1230,6,41,1235,2,5,24,6,rural
5101056263,51010562631,06.12.2019,5,1,2,1255,7,41,1300,2,5,24,6,rural
5101056263,51010562631,09.12.2019,1,4,1,1000,1,41,1055,55,55,60,6,rural
5101056263,51010562631,09.12.2019,1,4,2,1800,7,41,1900,55,60,55,6,rural
5101056263,51010562631,10.12.2019,2,5,1,1500,4,41,1515,5,15,20,6,rural
5101056263,51010562631,10.12.2019,2,5,2,1530,7,41,1555,5,25,12,6,rural
5101056263,51010562631,11.12.2019,3,6,1,950,1,41,1005,5,15,20,6,rural
5101056263,51010562631,11.12.2019,3,6,2,1845,7,41,1955,5,70,4,6,rural
5101056263,51010562631,11.12.2019,3,6,3,2010,5,41,2020,5,10,30,6,rural
5101056263,51010562631,11.12.2019,3,6,4,2200,7,41,2210,5,10,30,6,rural
5101056263,51010562631,12.12.2019,4,7,1,950,1,41,1005,5,15,20,6,rural
5101056263,51010562631,12.12.2019,4,7,2,1945,7,41,2000,5,15,20,6,rural
5101056263,51010562632,06.12.2019,5,1,1,740,1,41,800,6,20,18,6,rural
5101056263,51010562632,06.12.2019,5,1,2,1810,7,41,1830,5,20,15,6,rural
5101056263,51010562632,07.12.2019,6,2,1,740,1,41,800,5,20,15,6,rural
5101056263,51010562632,07.12.2019,6,2,2,1230,4,41,1240,2.5,10,15,6,rural
5101056263,51010562632,07.12.2019,6,2,3,1350,7,41,1400,2.5,10,15,6,rural
5101056263,51010562632,08.12.2019,7,3,1,1600,5,41,1715,70,75,56,6,rural
5101056263,51010562632,08.12.2019,7,3,2,2030,7,41,2200,70,90,47,6,rural
5101056263,51010562632,09.12.2019,1,4,1,740,4,41,810,1.5,30,3,6,rural
5101056263,51010562632,09.12.2019,1,4,2,1100,7,41,1130,15,30,30,6,rural
5101056263,51010562632,09.12.2019,1,4,3,1400,4,41,1430,15,30,30,6,rural
5101056263,51010562632,09.12.2019,1,4,4,1530,7,41,1600,15,30,30,6,rural
5101056263,51010562632,10.12.2019,2,5,1,740,1,41,800,5,20,15,6,rural
5101056263,51010562632,10.12.2019,2,5,2,1810,7,41,1830,5,20,15,6,rural
5101056263,51010562632,11.12.2019,3,6,1,740,1,41,800,5,20,15,6,rural
5101056263,51010562632,11.12.2019,3,6,2,1810,7,41,1830,5,20,15,6,rural
5101056263,51010562632,12.12.2019,4,7,1,740,6,41,750,2,10,12,6,rural
5101056263,51010562632,12.12.2019,4,7,2,751,7,41,800,2,9,13,6,rural
5101056263,51010562632,12.12.2019,4,7,3,1200,1,41,1220,5,20,15,6,rural
5101056263,51010562632,12.12.2019,4,7,4,1930,7,41,1950,5,20,15,6,rural
5101056236,51010562361,04.12.2019,3,1,1,850,6,41,900,5,10,30,5,semiurb
5101056236,51010562361,04.12.2019,3,1,2,901,4,41,915,9,14,39,5,semiurb
5101056236,51010562361,04.12.2019,3,1,3,935,6,41,945,9,10,54,5,semiurb
5101056236,51010562361,04.12.2019,3,1,4,950,7,41,1003,5,13,23,5,semiurb
5101056236,51010562361,04.12.2019,3,1,5,1020,4,41,1030,6,10,36,5,semiurb
5101056236,51010562361,04.12.2019,3,1,6,1115,7,41,1135,6,20,18,5,semiurb
5101056236,51010562361,05.12.2019,4,2,1,1020,4,41,1035,6,15,24,5,semiurb
5101056236,51010562361,05.12.2019,4,2,2,1100,7,41,1115,6,15,24,5,semiurb
5101056236,51010562361,06.12.2019,5,3,1,905,4,41,920,7,15,28,5,semiurb
5101056236,51010562361,06.12.2019,5,3,2,935,7,41,950,7,15,28,5,semiurb
5101056236,51010562361,06.12.2019,5,3,3,1015,4,41,1030,8,15,32,5,semiurb
5101056236,51010562361,06.12.2019,5,3,4,1200,7,41,1210,8,10,48,5,semiurb
5101056236,51010562361,06.12.2019,5,3,5,1230,4,41,1245,5,15,20,5,semiurb
5101056236,51010562361,06.12.2019,5,3,6,1250,7,41,1305,5,15,20,5,semiurb
5101056236,51010562361,07.12.2019,6,4,1,1015,4,41,1025,4.5,10,27,5,semiurb
5101056236,51010562361,07.12.2019,6,4,2,1045,7,41,1100,4.5,15,18,5,semiurb
5101056236,51010562361,10.12.2019,2,7,1,845,11,41,900,5,15,20,5,semiurb
5101056236,51010562361,10.12.2019,2,7,2,1000,7,41,1015,5,15,20,5,semiurb
5101056236,51010562361,10.12.2019,2,7,3,1145,11,41,1200,7,15,28,5,semiurb
5101056236,51010562361,10.12.2019,2,7,4,1315,7,41,1330,7,15,28,5,semiurb
5101056236,51010562362,04.12.2019,3,1,3,1525,11,41,1541,9,16,34,5,semiurb
5101056236,51010562362,04.12.2019,3,1,4,1625,1,41,1643,13,18,43,5,semiurb
5101056236,51010562362,04.12.2019,3,1,5,2120,7,41,2139,17,19,54,5,semiurb
5101056236,51010562362,05.12.2019,4,2,1,1813,1,41,1838,17,25,41,5,semiurb
5101056236,51010562362,05.12.2019,4,2,2,2315,7,41,2338,17,23,44,5,semiurb
5101056236,51010562362,06.12.2019,5,3,3,1415,1,41,1438,17,23,44,5,semiurb
5101056236,51010562362,06.12.2019,5,3,4,2014,7,41,2035,17,21,49,5,semiurb
5101056236,51010562362,09.12.2019,1,6,1,709,1,41,731,17,22,46,5,semiurb
5101056236,51010562362,09.12.2019,1,6,2,1318,7,41,1338,17,20,51,5,semiurb
5101056236,51010562363,04.12.2019,3,1,1,646,1,41,727,30,41,44,5,semiurb
5101056236,51010562363,04.12.2019,3,1,2,1723,4,41,1755,22,32,41,5,semiurb
5101056236,51010562363,04.12.2019,3,1,3,1812,7,41,1822,8,10,48,5,semiurb
5101056236,51010562363,05.12.2019,4,2,1,705,1,41,740,30,35,51,5,semiurb
5101056236,51010562363,05.12.2019,4,2,4,1715,5,41,1740,19,25,46,5,semiurb
5101056236,51010562363,05.12.2019,4,2,5,1840,7,41,1900,19,20,57,5,semiurb
5101056236,51010562363,06.12.2019,5,3,1,704,1,41,742,30,38,47,5,semiurb
5101056236,51010562363,06.12.2019,5,3,4,1530,4,41,1533,0.5,3,10,5,semiurb
5101056236,51010562363,06.12.2019,5,3,5,1544,7,41,1624,30,40,45,5,semiurb
5101056236,51010562363,06.12.2019,5,3,6,1715,6,41,1725,9,10,54,5,semiurb
5101056236,51010562363,06.12.2019,5,3,7,1726,7,41,1736,9,10,54,5,semiurb
5101056236,51010562363,07.12.2019,6,4,1,100,6,41,118,9,18,30,5,semiurb
5101056236,51010562363,07.12.2019,6,4,2,130,7,41,147,9,17,32,5,semiurb
5101056236,51010562363,07.12.2019,6,4,5,1746,5,41,1805,15,19,47,5,semiurb
5101056236,51010562363,07.12.2019,6,4,7,2330,5,41,2355,16,25,38,5,semiurb
5101056236,51010562363,08.12.2019,7,5,1,1238,5,41,1302,15,24,38,5,semiurb
5101056236,51010562363,08.12.2019,7,5,2,1750,7,41,1812,15,22,41,5,semiurb
5101056236,51010562363,09.12.2019,1,6,1,840,11,41,852,8.5,12,43,5,semiurb
5101056236,51010562363,09.12.2019,1,6,2,905,5,41,917,12,12,60,5,semiurb
5101056236,51010562363,09.12.2019,1,6,3,1115,4,41,1123,3.3,8,25,5,semiurb
5101056236,51010562363,09.12.2019,1,6,4,1126,4,41,1133,3.7,7,32,5,semiurb
5101056236,51010562363,09.12.2019,1,6,5,1138,4,41,1144,3,6,30,5,semiurb
5101056236,51010562363,09.12.2019,1,6,6,1150,4,41,1200,1.5,10,9,5,semiurb
5101056236,51010562363,09.12.2019,1,6,7,1215,11,41,1223,4.3,8,32,5,semiurb
5101056236,51010562363,09.12.2019,1,6,8,1255,4,41,1307,6.1,12,31,5,semiurb
5101056236,51010562363,09.12.2019,1,6,9,1312,11,41,1319,6.1,7,52,5,semiurb
5101056236,51010562363,09.12.2019,1,6,10,1326,5,41,1336,3.6,10,22,5,semiurb
5101056236,51010562363,09.12.2019,1,6,11,1612,7,41,1635,15,23,39,5,semiurb
5101056236,51010562363,10.12.2019,2,7,1,730,1,41,748,30,18,100,5,semiurb
5101056236,51010562363,10.12.2019,2,7,4,1747,5,41,1816,15,29,31,5,semiurb
5101056236,51010562363,10.12.2019,2,7,5,1950,7,41,2010,15,20,45,5,semiurb
5101056217,51010562171,09.12.2019,1,2,2,1230,4,41,1345,2.2,75,2,5,semiurb
5101056217,51010562171,09.12.2019,1,2,3,1545,7,41,1555,2.2,10,13,5,semiurb
5101056217,51010562171,10.12.2019,2,3,2,900,11,41,908,3,8,23,5,semiurb
5101056217,51010562171,10.12.2019,2,3,3,1005,7,41,1011,3,6,30,5,semiurb
5101056217,51010562171,10.12.2019,2,3,4,1445,6,41,1510,3.8,25,9,5,semiurb
5101056217,51010562171,10.12.2019,2,3,5,1550,7,41,1605,3.8,15,15,5,semiurb
5101056217,51010562171,12.12.2019,4,5,2,1000,6,41,1025,18,25,43,5,semiurb
5101056217,51010562171,12.12.2019,4,5,3,1045,7,41,1110,18,25,43,5,semiurb
5101056217,51010562171,13.12.2019,5,6,2,1010,6,41,1030,30,20,90,5,semiurb
5101056217,51010562171,13.12.2019,5,6,3,1200,7,41,1300,30,60,30,5,semiurb
5101056197,51010561971,16.01.2020,4,2,1,1020,5,41,1100,40,40,60,6,rural
5101056197,51010561971,16.01.2020,4,2,3,1130,4,41,1210,36,40,54,6,rural
5101056197,51010561971,16.01.2020,4,2,4,1220,7,41,1230,5,10,30,6,rural
5101056197,51010561971,17.01.2020,5,3,3,901,5,41,915,5,14,21,6,rural
5101056197,51010561971,17.01.2020,5,3,5,1010,5,41,1012,0.4,2,12,6,rural
5101056197,51010561971,17.01.2020,5,3,7,1030,5,41,1058,17,28,36,6,rural
5101056197,51010561971,17.01.2020,5,3,9,1155,7,41,1220,21.1,25,51,6,rural
5101056197,51010561971,19.01.2020,7,5,1,1630,4,41,1640,8,10,48,6,rural
5101056197,51010561971,19.01.2020,7,5,2,1655,6,41,1735,32,40,48,6,rural
5101056197,51010561971,19.01.2020,7,5,3,1745,5,41,1750,3,5,36,6,rural
5101056197,51010561971,19.01.2020,7,5,4,1945,6,41,1950,3,5,36,6,rural
5101056197,51010561971,19.01.2020,7,5,5,1955,7,41,2030,29,35,50,6,rural
5101056197,51010561971,20.01.2020,1,6,1,1410,4,41,1420,8,10,48,6,rural
5101056197,51010561971,20.01.2020,1,6,2,1505,7,41,1515,8,10,48,6,rural
5101056197,51010561971,21.01.2020,2,7,1,1200,6,41,1220,13,20,39,6,rural
5101056197,51010561971,21.01.2020,2,7,2,1230,11,41,1255,22,25,53,6,rural
5101056197,51010561971,21.01.2020,2,7,3,1510,6,41,1535,22,25,53,6,rural
5101056197,51010561971,21.01.2020,2,7,4,1655,7,41,1715,13,20,39,6,rural
5101056148,51010561481,14.01.2020,2,1,1,655,1,41,717,9.6,22,26,4,semiurb
5101056148,51010561481,14.01.2020,2,1,2,1513,5,41,1528,6.9,15,28,4,semiurb
5101056148,51010561481,14.01.2020,2,1,3,1546,7,41,1550,2.4,4,36,4,semiurb
5101056148,51010561481,15.01.2020,3,2,1,654,1,41,718,9.6,24,24,4,semiurb
5101056148,51010561481,15.01.2020,3,2,2,1705,5,41,1720,6.9,15,28,4,semiurb
5101056148,51010561481,15.01.2020,3,2,3,1733,7,41,1738,2.4,5,29,4,semiurb
5101056148,51010561481,16.01.2020,4,3,1,652,1,41,712,9.6,20,29,4,semiurb
5101056148,51010561481,16.01.2020,4,3,2,1747,7,41,1806,9.6,19,30,4,semiurb
5101056148,51010561481,16.01.2020,4,3,3,1858,4,41,1908,4.5,10,27,4,semiurb
5101056148,51010561481,16.01.2020,4,3,4,1932,7,41,1939,3.7,7,32,4,semiurb
5101056148,51010561481,17.01.2020,5,4,1,656,1,41,714,9.6,18,32,4,semiurb
5101056148,51010561481,17.01.2020,5,4,2,1435,4,41,1450,6.5,15,26,4,semiurb
5101056148,51010561481,17.01.2020,5,4,3,1508,5,41,1515,2,7,17,4,semiurb
5101056148,51010561481,17.01.2020,5,4,4,1552,4,41,1556,1.1,4,17,4,semiurb
5101056148,51010561481,17.01.2020,5,4,5,1620,4,41,1628,2.4,8,18,4,semiurb
5101056148,51010561481,17.01.2020,5,4,6,1706,7,41,1721,6.2,15,25,4,semiurb
5101056148,51010561481,18.01.2020,6,5,1,1234,5,41,1239,2.4,5,29,4,semiurb
5101056148,51010561481,18.01.2020,6,5,2,1448,7,41,1454,2.4,6,24,4,semiurb
5101056148,51010561481,18.01.2020,6,5,5,1756,5,41,1809,7.8,13,36,4,semiurb
5101056148,51010561481,18.01.2020,6,5,6,2158,7,41,2212,7.8,14,33,4,semiurb
5101056148,51010561481,19.01.2020,7,6,1,1638,5,41,1646,4,8,30,4,semiurb
5101056148,51010561481,19.01.2020,7,6,2,1732,11,41,1739,1.5,7,13,4,semiurb
5101056148,51010561481,19.01.2020,7,6,3,1948,7,41,1955,4.1,7,35,4,semiurb
5101056148,51010561481,20.01.2020,1,7,1,624,6,41,656,11.8,32,22,4,semiurb
5101056148,51010561481,20.01.2020,1,7,2,657,1,41,658,0.2,1,12,4,semiurb
5101056148,51010561481,20.01.2020,1,7,3,1619,7,41,1643,8.9,24,22,4,semiurb
5101056145,51010561451,17.01.2020,5,1,1,747,1,41,804,11,17,39,2,semiurb
5101056145,51010561451,17.01.2020,5,1,2,1248,7,41,1300,9,12,45,2,semiurb
5101056145,51010561451,17.01.2020,5,1,3,1333,1,41,1346,10,13,46,2,semiurb
5101056145,51010561451,17.01.2020,5,1,4,1615,7,41,1630,9,15,36,2,semiurb
5101056145,51010561451,17.01.2020,5,1,5,1739,5,41,1742,1,3,20,2,semiurb
5101056145,51010561451,17.01.2020,5,1,6,1926,7,41,1929,1,3,20,2,semiurb
5101056145,51010561451,18.01.2020,6,2,1,915,4,41,919,1.5,4,23,2,semiurb
5101056145,51010561451,18.01.2020,6,2,2,921,7,41,925,1.5,4,23,2,semiurb
5101056145,51010561451,20.01.2020,1,4,1,748,1,41,806,11,18,37,2,semiurb
5101056145,51010561451,20.01.2020,1,4,2,1247,7,41,1259,9,12,45,2,semiurb
5101056145,51010561451,20.01.2020,1,4,3,1334,1,41,1347,10,13,46,2,semiurb
5101056145,51010561451,20.01.2020,1,4,4,1748,7,41,1801,9,13,42,2,semiurb
5101056145,51010561451,21.01.2020,2,5,1,746,1,41,802,11,16,41,2,semiurb
5101056145,51010561451,21.01.2020,2,5,2,1247,7,41,1300,9,13,42,2,semiurb
5101056145,51010561451,21.01.2020,2,5,3,1333,1,41,1347,10,14,43,2,semiurb
5101056145,51010561451,21.01.2020,2,5,4,1647,4,41,1650,1,3,20,2,semiurb
5101056145,51010561451,21.01.2020,2,5,5,1725,7,41,1740,8.3,15,33,2,semiurb
5101056145,51010561451,22.01.2020,3,6,1,749,1,41,807,11,18,37,2,semiurb
5101056145,51010561451,22.01.2020,3,6,2,1247,7,41,1259,9,12,45,2,semiurb
5101056145,51010561451,22.01.2020,3,6,3,1334,1,41,1348,11,14,47,2,semiurb
5101056145,51010561451,22.01.2020,3,6,4,1645,4,41,1659,8,14,34,2,semiurb
5101056145,51010561451,22.01.2020,3,6,5,1705,4,41,1706,0.6,1,36,2,semiurb
5101056145,51010561451,22.01.2020,3,6,6,1709,7,41,1712,1.6,3,32,2,semiurb
5101056145,51010561451,23.01.2020,4,7,1,935,11,41,1005,9.7,30,19,2,semiurb
5101056145,51010561451,23.01.2020,4,7,2,1105,4,41,1138,10,33,18,2,semiurb
5101056145,51010561451,23.01.2020,4,7,3,1147,7,41,1151,1.9,4,29,2,semiurb
5101056145,51010561451,23.01.2020,4,7,4,1204,4,41,1208,1.5,4,23,2,semiurb
5101056145,51010561451,23.01.2020,4,7,5,1234,4,41,1238,0.4,4,6,2,semiurb
5101056145,51010561451,23.01.2020,4,7,6,1248,7,41,1255,1.7,7,15,2,semiurb
5101056145,51010561451,23.01.2020,4,7,7,1358,11,41,1425,9.4,27,21,2,semiurb
5101056145,51010561451,23.01.2020,4,7,11,1707,7,41,1727,11,20,33,2,semiurb
5101056142,51010561421,17.01.2020,5,1,1,940,11,41,950,6.2,10,37,1,urban
5101056142,51010561421,17.01.2020,5,1,2,1130,4,41,1140,7.1,10,43,1,urban
5101056142,51010561421,17.01.2020,5,1,3,1145,7,41,1150,2.3,5,28,1,urban
5101056142,51010561421,18.01.2020,6,2,1,1230,4,41,1240,2.3,10,14,1,urban
5101056142,51010561421,18.01.2020,6,2,2,1250,7,41,1255,2.2,5,26,1,urban
5101056142,51010561421,18.01.2020,6,2,3,1415,4,41,1425,3.2,10,19,1,urban
5101056142,51010561421,18.01.2020,6,2,4,1455,7,41,1500,3.2,5,38,1,urban
5101056142,51010561421,21.01.2020,2,5,1,925,11,41,935,4.1,10,25,1,urban
5101056142,51010561421,21.01.2020,2,5,2,1045,4,41,1100,6.4,15,26,1,urban
5101056142,51010561421,23.01.2020,4,7,1,930,4,41,935,3.2,5,38,1,urban
5101056142,51010561421,23.01.2020,4,7,2,1000,4,41,1015,6.5,15,26,1,urban
